1588,1712,Xelpmoc Design and Tech Limited,INE01P501012,XELPMOC,227.19,XELPMOC,226.94,,,227.06,Small Cap,XELPMOC,1773.0,Xelpmoc Design And Tech Limited,16903.1312215
1589,1713,Mangalam Drugs and Organics Ltd.,INE584F01014,MANGALAM,226.31,MANGALAM,226.36,,,226.34,Small Cap,MANGALAM,1840.0,Mangalam Drugs And Organics Limited,14577.816407999999
1590,1714,Gayatri Projects Limited,INE336H01023,GAYAPROJ,225.51,GAYAPROJ,225.1,,,225.31,Small Cap,GAYAPROJ,2298.0,Gayatri Projects Limited,"*Not available for trading as on March 28, 2024"
1591,1720,"EIMCO Elecon India Ltd.,",INE158B01016,EIMCOELECO,223.01,EIMCOELECO,222.77,,,222.89,Small Cap,EIMCOELECO,1227.0,Eimco Elecon (India) Limited,88149.5753775
1592,1724,Intrasoft Technologies Limited,INE566K01011,ISFT,221.83,ISFT,221.79,,,221.81,Small Cap,ISFT,1792.0,Intrasoft Technologies Limited,16109.089893
1593,1726,Inspirisys Solutions Limited,INE020G01017,INSPIRISYS,219.47,INSPIRISYS,219.66,,,219.56,Small Cap,INSPIRISYS,2309.0,Inspirisys Solutions Limited,"*Not available for trading as on March 28, 2024"
1594,1728,Reliance Naval and Engineering Limited,INE542F01012,RNAVAL,219.94,RNAVAL,218.42,,,219.18,Small Cap,RNAVAL,2345.0,Reliance Naval and Engineering Limited,"*Not available for trading as on March 28, 2024"
1595,1731,Bedmutha Industries Limited,INE844K01012,BEDMUTHA,218.35,BEDMUTHA,217.78,,,218.06,Small Cap,BEDMUTHA,1295.0,Bedmutha Industries Limited,71125.732278
1596,1732,MODISON LIMITED,INE737D01021,MODISONLTD,218.02,MODISONLTD,218.0,,,218.01,Small Cap,MODISONLTD,1506.0,MODISON LIMITED,37771.8
1597,1733,Indo Thai Securities Limited,INE337M01013,INDOTHAI,217.75,INDOTHAI,217.41,,,217.58,Small Cap,INDOTHAI,1598.0,Indo Thai Securities Limited,28495
1598,1735,MAAN ALUMINIUM LIMITED,INE215I01019,MAANALU,217.07,MAANALU,217.09,,,217.08,Small Cap,MAANALU,1283.0,Maan Aluminium Limited,73988.093952
1599,1737,Lovable Lingerie Limited,INE597L01014,LOVABLE,216.04,LOVABLE,215.97,,,216.01,Small Cap,LOVABLE,1787.0,Lovable Lingerie Limited,16280
1600,1738,Megastar Foods Limited,INE00EM01016,MEGASTAR,215.85,MEGASTAR,214.99,,,215.42,Small Cap,MEGASTAR,1623.0,Megastar Foods Limited,26444.78095
1601,1740,Indo Tech Transformers Limited,INE332H01014,INDOTECH,214.86,INDOTECH,214.47,,,214.66,Small Cap,INDOTECH,1173.0,Indo Tech Transformers Limited,104968.08
1602,1743,Synergy Green Industries Limited,INE00QT01015,SGIL,214.37,SGIL,213.86,,,214.12,Small Cap,SGIL,1426.0,Synergy Green Industries Limited,48691.98
1603,1744,SECUREKLOUD TECHNOLOGIES LIMITED,INE650K01021,SECURKLOUD,215.42,SECURKLOUD,212.4,,,213.91,Small Cap,SECURKLOUD,1891.0,SECUREKLOUD TECHNOLOGIES LIMITED,12361.92385
1604,1746,Orissa Bengal Carrier Limited,INE426Z01016,OBCL,213.5,OBCL,212.75,,,213.13,Small Cap,OBCL,1938.0,Orissa Bengal Carrier Limited,9951.07688
1605,1751,Sarveshwar Foods Limited,INE324X01018,SARVESHWAR,211.1,SARVESHWAR,211.7,,,211.4,Small Cap,SARVESHWAR,1210.0,Sarveshwar Foods Limited,92498.112
1606,1753,MBL Infrastructure Ltd,INE912H01013,MBLINFRA,210.85,MBLINFRA,210.64,,,210.75,Small Cap,MBLINFRA,1371.0,MBL Infrastructure Limited,57143.647392
1607,1754,Almondz Global Securities Limited,INE326B01027,ALMONDZ,210.78,ALMONDZ,210.6,,,210.69,Small Cap,ALMONDZ,1605.0,Almondz Global Securities Limited,27922.5806305
1608,1756,Future Lifestyle Fashions Limited,INE452O01016,FLFL,208.86,FLFL,208.47,,,208.67,Small Cap,FLFL,2124.0,Future Lifestyle Fashions Limited,4136.384917
1609,1760,PVP Ventures Ltd,INE362A01016,PVP,205.64,PVP,204.6,,,205.12,Small Cap,PVP,1189.0,PVP Ventures Limited,99213.802461
1610,1763,VETO SWITCHGEARS AND CABLES LIMITED,INE918N01018,VETO,204.42,VETO,204.38,,,204.4,Small Cap,VETO,1662.0,Veto Switchgears And Cables Limited,23482.7222175
1611,1769,Tips Films Limited,INE0LQS01015,TIPSFILMS,201.68,TIPSFILMS,203.99,,,202.83,Small Cap,TIPSFILMS,1589.0,Tips Films Limited,29153.543184000002
1612,1771,Akshar Spintex Limited,INE256Z01017,AKSHAR,202.65,AKSHAR,202.71,,,202.68,Small Cap,AKSHAR,2029.0,Akshar Spintex Limited,6749.73
1613,1774,Kamat Hotels (India) ltd.,INE967C01018,KAMATHOTEL,202.39,KAMATHOTEL,202.31,,,202.35,Small Cap,KAMATHOTEL,1350.0,Kamat Hotels (I) Limited,61582.851773999995
1614,1775,SMS Lifesciences India Ltd,INE320X01016,SMSLIFE,202.02,SMSLIFE,202.37,,,202.2,Small Cap,SMSLIFE,1708.0,SMS Lifesciences India Limited,20441.9550505
1615,1777,Zodiac Energy Limited,INE761Y01019,ZODIAC,200.94,ZODIAC,201.21,,,201.08,Small Cap,ZODIAC,1378.0,Zodiac Energy Limited,56653.36296
1616,1778,Wanbury Limited,INE107F01022,WANBURY,200.81,WANBURY,200.6,,,200.71,Small Cap,WANBURY,1433.0,Wanbury Limited,47890.290825
1617,1779,SBC EXPORTS LIMITED,INE04AK01028,SBC,200.43,SBC,200.4,,,200.41,Small Cap,SBC,1337.0,SBC Exports Limited,63650.73
1618,1782,GOYAL ALUMINIUMS LIMITED,INE705X01018,GOYALALUM,167.74,GOYALALUM,231.57,,,199.66,Small Cap,GOYALALUM,1894.0,Goyal Aluminiums Limited,12132.2863
1619,1783,A2Z Infra Engineering Limited,INE619I01012,A2ZINFRA,199.61,A2ZINFRA,199.42,,,199.52,Small Cap,A2ZINFRA,1660.0,A2Z Infra Engineering Limited,23776.18083
1620,1787,Premier Polyfilm Ltd.,INE309M01012,PREMIERPOL,198.11,PREMIERPOL,198.07,,,198.09,Small Cap,PREMIERPOL,1483.0,Premier Polyfilm Limited,41006.6789625
1621,1792,Brand Concepts Limited,INE977Y01011,BCONCEPTS,197.46,BCONCEPTS,197.37,,,197.41,Small Cap,BCONCEPTS,1267.0,Brand Concepts Limited,76716.0207
1622,1799,TRF Ltd,INE391D01019,TRF,194.49,TRF,194.42,,,194.45,Small Cap,TRF,1454.0,TRF Limited,44578.873012
1623,1800,"Bharat Gears Ltd.,",INE561C01019,BHARATGEAR,193.83,BHARATGEAR,193.8,,,193.82,Small Cap,BHARATGEAR,1809.0,Bharat Gears Limited,15554.673754000001
1624,1806,Ruchi Infrastructure Ltd,INE413B01023,RUCHINFRA,192.81,RUCHINFRA,192.12,,,192.47,Small Cap,RUCHINFRA,1614.0,Ruchi Infrastructure Limited,26790.985953000003
1625,1807,Mahalaxmi Rubtech Ltd.,INE112D01035,MHLXMIRU,192.08,MHLXMIRU,191.96,,,192.02,Small Cap,MHLXMIRU,1569.0,Mahalaxmi Rubtech Limited,30920.9306625
1626,1809,Pil Italica Lifestyle Limited,INE600A01035,PILITA,191.8,PILITA,191.59,,,191.7,Small Cap,PILITA,1609.0,PIL ITALICA LIFESTYLE LIMITED,27377.5
1627,1813,"Murudeshwar Ceramics Ltd.,",INE692B01014,MURUDCERA,190.71,MURUDCERA,190.66,,,190.69,Small Cap,MURUDCERA,1615.0,Murudeshwar Ceramics Limited,26770.60064
1628,1815,Emkay Global Financial Services Ltd,INE296H01011,EMKAY,190.48,EMKAY,190.45,,,190.47,Small Cap,EMKAY,1597.0,Emkay Global Financial Services Limited,28517.84628
1629,1819,Anmol India Limited,INE02AR01019,ANMOL,189.48,ANMOL,189.08,,,189.28,Small Cap,ANMOL,1659.0,Anmol India Limited,23790.1147
1630,1820,Avonmore Capital & Management Services Limited,INE323B01016,AVONMORE,187.19,,,,,187.19,Small Cap,AVONMORE,1710.0,Avonmore Capital & Management Services Limited,20399.03767
1631,1821,SPL INDUSTRIES LIMITED,INE978G01016,SPLIL,185.36,SPLIL,185.29,,,185.33,Small Cap,SPLIL,1812.0,SPL Industries Limited,15457.002132
1632,1822,T T Ltd,INE592B01016,TTL,185.08,TTL,185.05,,,185.06,Small Cap,TTL,1671.0,T T Limited,22497.709325
1633,1824,"Shreyans Industries Limited.,",INE231C01019,SHREYANIND,184.01,SHREYANIND,184.05,,,184.03,Small Cap,SHREYANIND,1584.0,Shreyans Industries Limited,29398.8625
1634,1825,Lokesh Machines Limited,INE397H01017,LOKESHMACH,184.04,LOKESHMACH,183.95,,,183.99,Small Cap,LOKESHMACH,1308.0,Lokesh Machines Limited,68558.278005
1635,1826,Alphageo (India)Ltd.,INE137C01018,ALPHAGEO,183.41,ALPHAGEO,183.26,,,183.34,Small Cap,ALPHAGEO,1702.0,Alphageo (India) Limited,20895.530060999998
1636,1827,Goldstone Technologies Ltd.,INE805A01014,GOLDTECH,183.07,GOLDTECH,182.93,,,183.0,Small Cap,GOLDTECH,1463.0,AION-TECH SOLUTIONS LIMITED,43694.440391000004
1637,1828,IL&FS Engineering and Construction Company Ltd,INE369I01014,IL&FSENGG,183.39,IL&FSENGG,182.59,,,182.99,Small Cap,IL&FSENGG,1472.0,IL&FS Engineering and Construction Company Limited,42548.789811
1638,1832,Texmo Pipes and Products Limited,INE141K01013,TEXMOPIPES,182.15,TEXMOPIPES,182.1,,,182.12,Small Cap,TEXMOPIPES,1670.0,Texmo Pipes and Products Limited,22553.1375
1639,1834,"Aries Agro Limited,",INE298I01015,ARIES,181.02,ARIES,180.99,,,181.0,Small Cap,ARIES,1565.0,Aries Agro Limited,31496.509058000003
1640,1842,Compucom Software Lt.,INE453B01029,COMPUSOFT,178.15,COMPUSOFT,178.12,,,178.13,Small Cap,COMPUSOFT,1741.0,Compucom Software Limited,18475.731398
1641,1846,Essar Shipping Ltd,INE122M01019,ESSARSHPNG,176.29,ESSARSHPNG,176.19,,,176.24,Small Cap,ESSARSHPNG,1474.0,Essar Shipping Limited,42430.09476
1642,1847,NAKODA GROUP OF INDUSTRIES LIMITED,INE236Y01012,NGIL,176.5,NGIL,175.79,,,176.15,Small Cap,NGIL,2038.0,Nakoda Group of Industries Limited,6381.658713
1643,1850,"Industrial Investment Trust Ltd.,",INE886A01014,IITL,177.32,IITL,171.64,,,174.48,Small Cap,IITL,1462.0,Industrial Investment Trust Limited,43829.7204
1644,1854,Sarthak Metals Limited,INE017W01010,SMLT,173.39,SMLT,173.42,,,173.41,Small Cap,SMLT,1574.0,Sarthak Metals Limited,30521.297625
1645,1861,Visa Steel Limited,INE286H01012,VISASTEEL,172.26,VISASTEEL,171.99,,,172.12,Small Cap,VISASTEEL,2376.0,Visa Steel Limited,"*Not available for trading as on March 28, 2024"
1646,1863,Aksh Optifibre Ltd.,INE523B01011,AKSHOPTFBR,171.49,AKSHOPTFBR,171.38,,,171.43,Small Cap,AKSHOPTFBR,1878.0,Aksh Optifibre Limited,13097.1866655
1647,1864,Nitco Ltd.,INE858F01012,NITCO,171.33,NITCO,171.14,,,171.23,Small Cap,NITCO,1492.0,Nitco Limited,40205.0853225
1648,1866,KBC GLOBAL LIMITED,INE278R01034,KBCGLOBAL,171.3,KBCGLOBAL,170.7,,,171.0,Small Cap,KBCGLOBAL,1729.0,KBC Global Limited,19197.779895
1649,1867,Asian Hotels (North) Limited,INE363A01022,ASIANHOTNR,170.71,ASIANHOTNR,170.43,,,170.57,Small Cap,ASIANHOTNR,1634.0,Asian Hotels (North) Limited,25678.26228
1650,1869,Uma Exports Limited,INE0GIU01018,UMAEXPORTS,169.76,UMAEXPORTS,169.7,,,169.73,Small Cap,UMAEXPORTS,1576.0,Uma Exports Limited,30411.942085
1651,1871,Astron Paper & Board Mill Limited,INE646X01014,ASTRON,168.56,ASTRON,168.44,,,168.5,Small Cap,ASTRON,1965.0,Astron Paper & Board Mill Limited,8951.25
1652,1873,Emmbi Industries Limited,INE753K01015,EMMBI,167.82,EMMBI,167.78,,,167.8,Small Cap,EMMBI,1800.0,Emmbi Industries Limited,15815.0835
1653,1876,"Modi Rubber Ltd.,",INE832A01018,MODIRUBBER,167.52,MODIRUBBER,167.42,,,167.47,Small Cap,MODIRUBBER,1684.0,Modi Rubber Limited,21760.222308
1654,1884,Alankit Limited,INE914E01040,ALANKIT,165.57,ALANKIT,165.47,,,165.52,Small Cap,ALANKIT,1495.0,Alankit Limited,39859.06275
1655,1885,Arrow Greentech Limited,INE570D01018,ARROWGREEN,165.24,ARROWGREEN,164.72,,,164.98,Small Cap,ARROWGREEN,1366.0,Arrow Greentech Limited,58314.88037
1656,1888,Kakatiya Cement Sugar & Industries Ltd.,INE437B01014,KAKATCEM,164.67,KAKATCEM,164.56,,,164.62,Small Cap,KAKATCEM,1807.0,Kakatiya Cement Sugar & Industries Limited,15625.45458
1657,1890,Asian Hotels (West) Ltd,INE915K01010,AHLWEST,164.57,,,,,164.57,Small Cap,AHLWEST,2257.0,Asian Hotels (West) Limited,"*Not available for trading as on March 28, 2024"
1658,1891,Standard Industries Ltd.,INE173A01025,SIL,163.82,SIL,164.13,,,163.97,Small Cap,SIL,1842.0,Standard Industries Limited,14538.340665999998
1659,1899,SKY GOLD LIMITED,INE01IU01018,SKYGOLD,161.22,,,,,161.22,Small Cap,SKYGOLD,1104.0,Sky Gold Limited,126841.99715
1660,1902,Intense Technologies,INE781A01025,INTENTECH,159.89,INTENTECH,159.75,,,159.82,Small Cap,INTENTECH,1613.0,Intense Technologies Limited,26858.4953805
1661,1904,"Ballarpur Industries Ltd.,",INE294A01037,BALLARPUR,159.73,BALLARPUR,157.8,,,158.77,Small Cap,BALLARPUR,2269.0,Ballarpur Industries Limited,"*Not available for trading as on March 28, 2024"
1662,1907,SPML Infra Limited,INE937A01023,SPMLINFRA,158.47,SPMLINFRA,157.69,,,158.08,Small Cap,SPMLINFRA,1338.0,SPML Infra Limited,63450.903133
1663,1909,Setco Automotive Limited,INE878E01021,SETCO,157.51,SETCO,157.4,,,157.46,Small Cap,SETCO,1982.0,Setco Automotive Limited,8226.6874125
1664,1912,Rane Engine Valve Limited,INE222J01013,RANEENGINE,156.85,RANEENGINE,156.84,,,156.84,Small Cap,RANEENGINE,1679.0,Rane Engine Valve Limited,21974.6570625
1665,1917,Dc Infotech and Communication Limited,INE0A1101019,DCI,156.69,DCI,155.74,,,156.22,Small Cap,DCI,1658.0,Dc Infotech And Communication Limited,23998
1666,1919,IRIS Business Services Limited,INE864K01010,IRIS,156.16,IRIS,155.55,,,155.85,Small Cap,IRIS,1677.0,Iris Business Services Limited,22187.891652
1667,1923,Surana Telecom And Power Limited,INE130B01031,SURANAT&P,154.88,SURANAT&P,152.88,,,153.88,Small Cap,SURANAT&P,1719.0,Surana Telecom and Power Limited,19956.714561
1668,1929,DJ Mediaprint & Logistics Limited,INE0B1K01014,DJML,127.57,DJML,177.8,,,152.69,Small Cap,DJML,1742.0,DJ Mediaprint & Logistics Limited,18466.88112
1669,1936,"IVP Ltd.,",INE043C01018,IVP,151.42,IVP,151.31,,,151.36,Small Cap,IVP,1795.0,IVP Limited,15964.402597999999
1670,1939,"Reliance Chemotex Industries Ltd.,",INE750D01016,RELCHEMQ,149.79,RELCHEMQ,149.61,,,149.7,Small Cap,RELCHEMQ,1838.0,Reliance Chemotex Industries Limited,14638.2840015
1671,1940,Siti Networks Limited,INE965H01011,SITINET,149.76,SITINET,149.47,,,149.62,Small Cap,SITINET,2094.0,Siti Networks Limited,4796.296163999999
1672,1942,Archidply Industries Limited,INE877I01016,ARCHIDPLY,148.92,ARCHIDPLY,148.86,,,148.89,Small Cap,ARCHIDPLY,1782.0,Archidply Industries Limited,16458.1525
1673,1944,"BSL Ltd.,",INE594B01012,BSL,148.57,BSL,148.49,,,148.53,Small Cap,BSL,1780.0,BSL Limited,16549.806144000002
1674,1945,JHS Svendgaard Laboratories Ltd.,INE544H01014,JHS,148.57,JHS,148.47,,,148.52,Small Cap,JHS,1884.0,JHS Svendgaard Laboratories Limited,12661.077062999999
1675,1951,Coral India Finance And Housing Ltd,INE558D01021,CORALFINAC,147.19,CORALFINAC,147.01,,,147.1,Small Cap,CORALFINAC,1831.0,Coral India Finance & Housing Limited,14911.82325
1676,1952,Gillanders Arbuthnot & Co. Ltd.,INE047B01011,GILLANDERS,146.95,GILLANDERS,146.69,,,146.82,Small Cap,GILLANDERS,1819.0,Gillanders Arbuthnot & Company Limited,15185.079179
1677,1955,Bal Pharma Ltd.,INE083D01012,BALPHARMA,146.45,BALPHARMA,146.26,,,146.36,Small Cap,BALPHARMA,1844.0,Bal Pharma Limited,14413.587264000002
1678,1956,NINtec Systems Limited,INE395U01014,NINSYS,146.24,,,,,146.24,Small Cap,NINSYS,1219.0,NINtec Systems Limited,90873.792
1679,1957,AJR INFRA AND TOLLING LIMITED,INE181G01025,AJRINFRA,145.52,AJRINFRA,145.49,,,145.51,Small Cap,AJRINFRA,2259.0,AJR INFRA AND TOLLING LIMITED,"*Not available for trading as on March 28, 2024"
1680,1958,Noida Toll Bridge Company Ltd,INE781B01015,NOIDATOLL,145.2,NOIDATOLL,145.26,,,145.23,Small Cap,NOIDATOLL,1857.0,Noida Toll Bridge Company Limited,13871.527649000001
1681,1962,SoftTech Engineers Limited,INE728Z01015,SOFTTECH,143.09,SOFTTECH,145.24,,,144.16,Small Cap,SOFTTECH,1579.0,Softtech Engineers Limited,30077.05323
1682,1969,Ravinder Heights Limited,INE09E501017,RVHL,142.95,RVHL,142.45,,,142.7,Small Cap,RVHL,1653.0,Ravinder Heights Limited,24500.2984
1683,1970,Lasa Supergenerics Limited,INE670X01014,LASA,142.39,LASA,142.1,,,142.24,Small Cap,LASA,1916.0,Lasa Supergenerics Limited,11022.27258
1684,1971,IL&FS Transportation Networks Limited,INE975G01012,IL&FSTRANS,142.26,IL&FSTRANS,142.22,,,142.24,Small Cap,IL&FSTRANS,1853.0,IL&FS Transportation Networks Limited,13980.8011475
1685,1972,Pritika Auto Industries Limited,INE583R01029,PRITIKAUTO,142.19,PRITIKAUTO,142.11,,,142.15,Small Cap,PRITIKAUTO,1417.0,Pritika Auto Industries Limited,50199.240105
1686,1974,RPP INFRA PROJECTS LIMITED,INE324L01013,RPPINFRA,140.93,RPPINFRA,140.27,,,140.6,Small Cap,RPPINFRA,1485.0,R.P.P. Infra Projects Limited,40843.2808885
1687,1975,Atam Valves Limited,INE09KD01013,ATAM,140.18,,,,,140.18,Small Cap,ATAM,1754.0,Atam Valves Limited,17636.256
1688,1977,Sundaram Multi Pap Ltd.,INE108E01023,SUNDARAM,140.04,SUNDARAM,139.93,,,139.98,Small Cap,SUNDARAM,1872.0,Sundaram Multi Pap Limited,13268.577644
1689,1978,"Weizmann Limited.,",INE080A01014,WEIZMANIND,145.96,WEIZMANIND,133.98,,,139.97,Small Cap,WEIZMANIND,1757.0,Weizmann Limited,17579.7247785
1690,1980,Smartlink Holdings Limited,INE178C01020,SMARTLINK,139.82,SMARTLINK,139.64,,,139.73,Small Cap,SMARTLINK,1769.0,Smartlink Holdings Limited,17042.2875
1691,1981,Golden Tobacco Ltd.,INE973A01010,GOLDENTOBC,139.74,GOLDENTOBC,139.5,,,139.62,Small Cap,GOLDENTOBC,2033.0,Golden Tobacco Limited,6612.105151000001
1692,1993,"DCM Ltd.,",INE498A01018,DCM,136.85,DCM,136.72,,,136.79,Small Cap,DCM,1865.0,DCM  Limited,13447.97928
1693,1996,Maha Rashtra Apex Corporation Ltd,INE843B01013,MAHAPEXLTD,136.41,MAHAPEXLTD,135.83,,,136.12,Small Cap,MAHAPEXLTD,1738.0,Maha Rashtra Apex Corporation Limited,18501.25575
1694,1997,SUNDARAM BRAKE LININGS LTD,INE073D01013,SUNDRMBRAK,135.4,SUNDRMBRAK,135.29,,,135.34,Small Cap,SUNDRMBRAK,1617.0,Sundaram Brake Linings Limited,26735.437125
1695,2000,DRC Systems India Limited,INE03RS01027,DRCSYSTEMS,144.12,DRCSYSTEMS,125.59,,,134.85,Small Cap,DRCSYSTEMS,1616.0,DRC Systems India Limited,26758.11786
1696,2001,Nila Spaces Ltd,INE00S901012,NILASPACES,135.07,NILASPACES,134.55,,,134.81,Small Cap,NILASPACES,1682.0,Nila Spaces Limited,21860.8506
1697,2004,GTL Ltd,INE043A01012,GTL,134.53,GTL,134.46,,,134.49,Small Cap,GTL,1837.0,GTL Limited,14707.249023499999
1698,2008,STARTECK FINANCE LIMITED,INE992I01013,STARTECK,133.8,STARTECK,133.92,,,133.86,Small Cap,STARTECK,1638.0,Starteck Finance Limited,25519.09975
1699,2010,Generic Engineering Construction and Projects Limited,INE854S01022,GENCON,133.3,GENCON,133.24,,,133.27,Small Cap,GENCON,1718.0,Generic Engineering Construction and Projects Limited,20047.690782
1700,2014,Remsons Industries Ltd.,INE474C01015,REMSONSIND,132.52,REMSONSIND,132.56,,,132.54,Small Cap,REMSONSIND,1400.0,Remsons Industries Limited,52734.28511
1701,2015,Indian Card Clothing Ltd,INE061A01014,INDIANCARD,132.53,INDIANCARD,132.37,,,132.45,Small Cap,INDIANCARD,1839.0,Indian Card Clothing Company Limited,14609.21408
1702,2024,North Eastern Carrying Corporation Limited,INE553C01016,NECCLTD,131.39,NECCLTD,131.32,,,131.35,Small Cap,NECCLTD,1688.0,North Eastern Carrying Corporation Limited,21662.12412
1703,2037,"Omax Autos Ltd.,",INE090B01011,OMAXAUTO,129.76,OMAXAUTO,129.55,,,129.65,Small Cap,OMAXAUTO,1680.0,Omax Autos Limited,21926.864538
1704,2038,Indowind Energy Ltd.,INE227G01018,INDOWIND,129.43,INDOWIND,129.22,,,129.33,Small Cap,INDOWIND,1696.0,Indowind Energy Limited,21144.95166
1705,2039,AMD Industries Ltd,INE005I01014,AMDIND,129.35,AMDIND,129.05,,,129.2,Small Cap,AMDIND,1908.0,AMD Industries Limited,11250.881663
1706,2041,Mukta Arts Ltd.,INE374B01019,MUKTAARTS,128.77,MUKTAARTS,128.77,,,128.77,Small Cap,MUKTAARTS,1776.0,Mukta Arts Limited,16803.3888
1707,2049,Alpa Laboratories Limited,INE385I01010,ALPA,127.85,ALPA,127.78,,,127.82,Small Cap,ALPA,1759.0,Alpa Laboratories Limited,17516.2995
1708,2058,"Rajshree Sugars & Chemicals Ltd.,",INE562B01019,RAJSREESUG,125.8,RAJSREESUG,125.78,,,125.79,Small Cap,RAJSREESUG,1728.0,Rajshree Sugars & Chemicals Limited,19251.787086
1709,2059,Cambridge Technology Enterprises Ltd.,INE627H01017,CTE,125.19,CTE,125.21,,,125.2,Small Cap,CTE,1783.0,Cambridge Technology Enterprises Limited,16382.0820175
1710,2060,Country Club Hospitality & Holidays Ltd,INE652F01027,CCHHL,125.28,CCHHL,125.07,,,125.18,Small Cap,CCHHL,1689.0,Country Club Hospitality & Holidays Limited,21659.0773875
1711,2068,Shah Alloys Limited,INE640C01011,SHAHALLOYS,123.32,SHAHALLOYS,123.12,,,123.22,Small Cap,SHAHALLOYS,1901.0,Shah Alloys Limited,11759.73876
1712,2073,Future Enterprises Limited,INE623B01027,FEL,123.29,FEL,120.91,,,122.1,Small Cap,FEL,2171.0,Future Enterprises Limited,2729.5824060000004
1713,2077,Niraj Cement Structurals Limited,INE368I01016,NIRAJ,120.84,NIRAJ,120.85,,,120.84,Small Cap,NIRAJ,1834.0,Niraj Cement Structurals Limited,14837.38335
1714,2078,Suvidhaa Infoserve Limited,INE018401013,SUVIDHAA,120.92,SUVIDHAA,120.15,,,120.54,Small Cap,SUVIDHAA,1903.0,Suvidhaa Infoserve Limited,11617.12664
1715,2079,Avro India Limited,INE652Z01017,AVROIND,120.27,AVROIND,119.56,,,119.91,Small Cap,AVROIND,1922.0,AVRO INDIA LIMITED,10571.5952
1716,2080,INDOSOLAR LIMITED,INE866K01015,INDOSOLAR,119.43,,,,,119.43,Small Cap,INDOSOLAR,2306.0,Indosolar Limited,"*Not available for trading as on March 28, 2024"
1717,2081,Future Supply Chain Solutions Limited,INE935Q01015,FSC,119.46,FSC,119.28,,,119.37,Small Cap,FSC,2165.0,Future Supply Chain Solutions Limited,2918.259267
1718,2082,Suryalakshmi Cotton Mills Ltd.,INE713B01026,SURYALAXMI,119.29,SURYALAXMI,119.12,,,119.2,Small Cap,SURYALAXMI,1892.0,Suryalakshmi Cotton Mills Limited,12289.257015
1719,2083,MRO-TEK Realty Limited,INE398B01018,MRO-TEK,119.16,MRO-TEK,119.03,,,119.1,Small Cap,MRO-TEK,1873.0,MRO-TEK Realty Limited,13266.06742
1720,2094,"TIL Ltd.,",INE806C01018,TIL,117.63,TIL,117.35,,,117.49,Small Cap,TIL,1156.0,TIL Limited,108861.06216649999
1721,2096,Pioneer Embroideries Ltd.,INE156C01018,PIONEEREMB,117.12,PIONEEREMB,116.99,,,117.05,Small Cap,PIONEEREMB,1932.0,Pioneer Embroideries Limited,10112.697
1722,2101,AMJ LAND HOLDINGS LIMITED,INE606A01024,AMJLAND,116.65,AMJLAND,116.52,,,116.59,Small Cap,AMJLAND,1856.0,Amj Land Holdings Limited,13878.5
1723,2113,VINNY OVERSEAS LIMITED,INE01KI01019,VINNY,113.54,VINNY,113.75,,,113.64,Small Cap,VINNY,1942.0,Vinny Overseas Limited,9770.17902
1724,2114,Surana Solar Limited,INE272L01022,SURANASOL,112.95,SURANASOL,112.97,,,112.96,Small Cap,SURANASOL,1805.0,Surana Solar Limited,15721.5087
1725,2118,B.A.G. Films & Media Ltd,INE116D01028,BAGFILMS,112.42,BAGFILMS,112.07,,,112.24,Small Cap,BAGFILMS,1791.0,B.A.G Films and Media Limited,16116.4415435
1726,2119,Mahamaya Steel Industries Limited,INE451L01014,MAHASTEEL,112.02,MAHASTEEL,111.86,,,111.94,Small Cap,MAHASTEEL,1781.0,Mahamaya Steel Industries Limited,16541.2236
1727,2121,Lancor Holdings Ltd.,INE572G01025,LANCORHOL,111.09,,,,,111.09,Small Cap,LANCORHOL,1577.0,Lancor Holdings Limited,30375
1728,2133,FIBERWEB (INDIA) LTD.,INE296C01020,FIBERWEB,108.61,FIBERWEB,108.5,,,108.55,Small Cap,FIBERWEB,1971.0,Fiberweb (India) Limited,8738.283985
1729,2134,Manomay Tex India Limited,INE784W01015,MANOMAY,108.54,,,,,108.54,Small Cap,MANOMAY,1580.0,Manomay Tex India Limited,30024.0706725
1730,2135,Indbank Merchant Banking Services L,INE841B01017,INDBANK,108.52,INDBANK,108.43,,,108.48,Small Cap,INDBANK,1732.0,Indbank Merchant Banking Services Limited,19149.1933
1731,2136,Alkali Metals Limited,INE773I01017,ALKALI,108.47,ALKALI,108.46,,,108.47,Small Cap,ALKALI,1923.0,Alkali Metals Limited,10523.619951
1732,2139,INCREDIBLE INDUSTRIES LIMITED,INE452L01012,INCREDIBLE,108.25,INCREDIBLE,108.09,,,108.17,Small Cap,INCREDIBLE,1765.0,INCREDIBLE INDUSTRIES LIMITED,17209.06
1733,2141,HINDPRAKASH INDUSTRIES LIMITED,INE05X901010,HPIL,108.09,HPIL,107.47,,,107.78,Small Cap,HPIL,1854.0,Hindprakash Industries Limited,13931.823015
1734,2149,Motor & General Finance (M.G.F.) Lt,INE861B01023,MOTOGENFIN,107.11,MOTOGENFIN,106.85,,,106.98,Small Cap,MOTOGENFIN,1898.0,The Motor & General Finance Limited,11811.79295
1735,2153,BLB Limited,INE791A01024,BLBLIMITED,106.05,BLBLIMITED,106.17,,,106.11,Small Cap,BLBLIMITED,1766.0,BLB Limited,17181.20885
